Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Actual Dates:Start Date,Actual Dates:End Date,Actual Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Postal Code,Recipient Org:Location:0:Geographic Code Type,Recipient Org:Location:0:Geographic Code,Recipient Org:Location:0:Name,Recipient Org:Location:1:Geographic Code Type,Recipient Org:Location:1:Geographic Code,Recipient Org:Location:1:Name,Recipient Org:Location:2:Geographic Code Type,Recipient Org:Location:2:Geographic Code,Recipient Org:Location:2:Name,Funding Org:Identifier,Funding Org:Name,Funding Org:Postal Code,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,Beneficiary Location:0:Name,Beneficiary Location:0:Country Code,Beneficiary Location:0:Geographic Code,Beneficiary Location:0:Geographic Code Type,Beneficiary Location:1:Name,Beneficiary Location:1:Country Code,Beneficiary Location:1:Geographic Code,Beneficiary Location:1:Geographic Code Type,Beneficiary Location:2:Name,Beneficiary Location:2:Country Code,Beneficiary Location:2:Geographic Code,Beneficiary Location:2:Geographic Code Type,Beneficiary Location:3:Name,Beneficiary Location:3:Country Code,Beneficiary Location:3:Geographic Code,Beneficiary Location:3:Geographic Code Type,Beneficiary Location:4:Name,Beneficiary Location:4:Country Code,Beneficiary Location:4:Geographic Code,Beneficiary Location:4:Geographic Code Type,Beneficiary Location:5:Name,Beneficiary Location:5:Country Code,Beneficiary Location:5:Geographic Code,Beneficiary Location:5:Geographic Code Type,Beneficiary Location:6:Name,Beneficiary Location:6:Country Code,Beneficiary Location:6:Geographic Code,Beneficiary Location:6:Geographic Code Type,Beneficiary Location:7:Name,Beneficiary Location:7:Country Code,Beneficiary Location:7:Geographic Code,Beneficiary Location:7:Geographic Code Type,From An Open Call?,The following fields are not in the 360 Giving Standard and are added by GrantNav.,Data Source,Publisher:Name,Recipient Region,Recipient District,Recipient District Geographic Code,Recipient Ward,Recipient Ward Geographic Code,Retrieved for use in GrantNav,License (see note),"Note, this file also contains OS data © Crown copyright and database right 2016, Royal Mail data © Royal Mail copyright and Database right 2016, National Statistics data © Crown copyright and database right 2015 & 2016, see http://grantnav.threesixtygiving.org/datasets/ for more information."
360G-blf-0031047250,Peer 2 Peer Project,The funding will be used to work with people from the black minority ethnic community with mental health problems and to provide home visits to isolated people. This will support the mental wellbeing of people by reducing their feelings of isolation.,GBP,,8434,,2017-03-22T00:00:00+00:00,,2017-04-12T00:00:00+00:00,2018-04-12T00:00:00+00:00,12,,,,GB-CHC-1082017,Sandwell African Caribbean Mental Health Foundation,1082017,4004120,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031047032,OUR VOICES,This group will use the funding to deliver a series of workshops for women from the Muslim and Bangladeshi communities focusing on employability skills and citizenship. The workshops will lead to new opportunities for personal development and increase life chances in this community.,GBP,,9930,,2017-03-15T00:00:00+00:00,,2017-04-12T00:00:00+00:00,2018-04-12T00:00:00+00:00,12,,,,360G-blf-org-Greets Green Women Association-Other : Non charitable unincorporated organisation-10012016-E08000028,Greets Green Women Association,,,,,E05001268,Greets Green and Lyng,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2017000306LOTT,Soho and Victoria Youth Sports Project,"Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Soho and Victoria Youth Sports Project'. This project is a Multi Sports project, with a focus on beneficiaries from a BAME background.",GBP,,9625,9625,2017-03-09T00:00:00+00:00,,2017-04-01T00:00:00+00:00,2018-03-31T00:00:00+00:00,12,,,,360G-SE-2017000306,Benson Community Project,,,B66 4NL,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,B66 4NL ,GB,,,Warley,,E14001016,WPC,Sandwell,,E08000028,LAD,,,E01010059,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Soho and Victoria Ward,E05001278,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046795,'CALLING THE COMMUNITY' - SHARE YOUR TALENTS AND SKILLS,"The funding will be used to create a sensory garden, forest school and outdoor activity centre. This will allow the school to offer a range of skills based activities to children, their parents and the wider community.",GBP,,10000,,2017-03-08T00:00:00+00:00,,2017-03-22T00:00:00+00:00,2018-03-22T00:00:00+00:00,12,,,,360G-blf-org-Christ Church CofE Primary School-School : Voluntary Aided School-01091960-E08000028,Christ Church CofE Primary School,,,,,E05001273,Oldbury,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046800,Boom and bounce to health,"This group will use the funding to deliver recreational activities, supporting people who are experiencing the effects of social isolation. These activities will improve their wellbeing.",GBP,,9960,,2017-03-08T00:00:00+00:00,,2017-04-20T00:00:00+00:00,2018-04-20T00:00:00+00:00,12,,,,GB-COH-09034603,Shri Pashupatinath Mandir of UK,,9034603,,,E05001261,Blackheath,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Blackheath Ward,E05001261,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046843,The BHA Arts Award,"This group will use the funding to provide extracurricular arts sessions for young people, allowing participants to develop life skills.",GBP,,9465,,2017-03-08T00:00:00+00:00,,2017-04-06T00:00:00+00:00,2018-04-06T00:00:00+00:00,12,,,,360G-blf-org-Bristnall Hall Academy-School : Academy-01122012-E08000028,Bristnall Hall Academy,,,,,E05001262,Bristnall,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Bristnall Ward,E05001262,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2017000428EXCH,Full NBS Report at Portway Lifestyle Centre,Funding under Sport England's Core GIA funding programme for a Revenue project titled 'Full NBS Report at Portway Lifestyle Centre'. This project lists its main activity as Exercise & Fitness. This funding has contributed towards a Fitness Facility - Fitness Facility (Indoor),GBP,,4260,4260,2017-03-01T00:00:00+00:00,,2017-03-01T00:00:00+00:00,2017-03-31T00:00:00+00:00,1,,,,360G-SE-2017000428,Sandwell Council,,,B69 3DE,,,,,,,,,,GB-COH-RC000766,Sport England,,GIA,Core GIA,http://www.sportengland.org/funding,B69 1HE,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010080,LSOA,,,,,,,,,,,,,,,,,No,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046506,Tantany Lions FC Holiday Hunger and Multi-sport,"Holiday activity sessions and healthy eating advice will be provided with this funding. The sessions will allow people to take part in exercise sessions during the school holidays, improving health and fitness.",GBP,,9850,,2017-03-01T00:00:00+00:00,,2017-03-27T00:00:00+00:00,2018-03-27T00:00:00+00:00,12,,,,360G-blf-org-Tantany Lion Football Club-Other : Non charitable unincorporated organisation-05052013-E08000028,Tantany Lion Football Club,,,,,E05001268,Greets Green and Lyng,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046354,Generation Women,"This group will use the funding to deliver a pilot programme of entrepreneurship training activities. These will focus on supporting black, Asian and minority ethnic women who are experiencing the effects of social disadvantage. This will create pathways to employment and equip them with new skills.  ",GBP,,10000,,2017-02-24T00:00:00+00:00,,2017-03-14T00:00:00+00:00,2018-03-14T00:00:00+00:00,12,,,,GB-CHC-1151816,Bangladeshi Women's Association,1151816,8085962,,,E05001279,Tipton Green,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045909,The Helping Ourselves Project,"Existing functions and capacity of the group will be enhanced with this funding, including a sessional worker. This will improve the support and advocacy the group can supply to local voluntary youth organisations.",GBP,,9913,,2017-02-24T00:00:00+00:00,,2017-03-29T00:00:00+00:00,2018-03-29T00:00:00+00:00,12,,,,360G-blf-org-Sandwell Forum for Voluntary Youth Organisations-Other : Other-01101999-E08000028,Sandwell Forum for Voluntary Youth Organisations,,,,,E05001262,Bristnall,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Bristnall Ward,E05001262,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046103,Befriending Coffee Club,A range of support and learning activities will be delivered for female refugees and asylum seekers. This will improve levels of social engagement and community relations.,GBP,,7070,,2017-02-22T00:00:00+00:00,,2017-03-14T00:00:00+00:00,2018-03-14T00:00:00+00:00,12,,,,GB-CHC-1166949,SAWA,1166949,,,,E05001278,Soho and Victoria,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Soho and Victoria Ward,E05001278,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031046191,"Happy Space, Welcoming Space","This funding will be used to improve the organisationâ€™s infrastructure, so that it can better serve people in the local community who are living with the effects of sickle cell anaemia. This will enrich health and wellbeing for local residents by improving local facilities and services.",GBP,,10000,,2017-02-22T00:00:00+00:00,,2017-03-27T00:00:00+00:00,2018-03-27T00:00:00+00:00,12,,,,GB-CHC-1080599,OSCAR Sandwell,1080599,3736648,,,E05001268,Greets Green and Lyng,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045927,New Choices,An anger resolution training programme will be funded for pupils at the school. This will help to address an escalating issue amongst the school community.,GBP,,10000,,2017-02-15T00:00:00+00:00,,2017-03-30T00:00:00+00:00,2018-03-30T00:00:00+00:00,12,,,,360G-blf-org-Perryfields Primary-School : Community School-01091957-E08000028,Perryfields Primary,,,,,E05001272,Old Warley,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Old Warley Ward,E05001272,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045976,Community get to-gather club,"This group will use the funding to organise a number of events including festive celebrations, days out and activity sessions for elderly people. Participants' isolation will be reduced, helping improve both their physical and mental wellbeing.  ",GBP,,9950,,2017-02-15T00:00:00+00:00,,2017-03-21T00:00:00+00:00,2018-03-21T00:00:00+00:00,12,,,,360G-blf-org-The Community Millan Club-Charity : Charitable Unincorporated Association-13062013-E08000028,The Community Millan Club,,,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045708,Safe Car Park Start,"The community hall car park will be resurfaced with this funding, improving the facility, making it safer and allowing more people to use it.",GBP,,10000,,2017-02-09T00:00:00+00:00,,2017-03-03T00:00:00+00:00,2018-03-03T00:00:00+00:00,12,,,,GB-CHC-252211,Hawes Lane Schools and Mission Hall Rowley Regis,252211,,,,E05001275,Rowley,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Rowley Ward,E05001275,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045706,"Summat Ta Ate - Food, Glorious Food","This group will use the funding to run a healthy eating and cooking initiative, educating participants on how to adopt a healthier lifestyle.",GBP,,5145,,2017-02-09T00:00:00+00:00,,2017-03-09T00:00:00+00:00,2018-03-09T00:00:00+00:00,12,,,,GB-COH-09030841,Walk Works CIC,,9030841,,,E05001264,Cradley Heath and Old Hill,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045707,CLYC (Community Link Youth Cafe),"This group will use the funding to facilitate a series of social and volunteering activities for young people, to develop self-esteem and life skills.  ",GBP,,9450,,2017-02-09T00:00:00+00:00,,2017-03-13T00:00:00+00:00,2018-03-13T00:00:00+00:00,12,,,,360G-blf-org-St Johnâ€™s Church Dudley Wood-Other : Non charitable unincorporated organisation-01012014-E08000028,St Johnâ€™s Church Dudley Wood,,,,,E05001264,Cradley Heath and Old Hill,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045591,Better Futures,"This group will use the funding to hold a programme of activities to help people young people not in education, training or employment. Participants will be given specific help in areas they are lacking in order to improve their chances in life.",GBP,,9906,,2017-02-08T00:00:00+00:00,,2017-02-24T00:00:00+00:00,2018-02-24T00:00:00+00:00,12,,,,GB-CHC-1035308,North Smethwick Development Trust,1035308,2736636,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045608,A sporting chance,This group will use the funding to offer summer holiday activity sessions for disadvantaged young people. This will help improve participants' health and fitness through physical activity.  ,GBP,,9570,,2017-02-08T00:00:00+00:00,,2017-03-10T00:00:00+00:00,2018-03-10T00:00:00+00:00,12,,,,GB-COH-09400107,Sporting Elite CIC,,9400107,,,E05001264,Cradley Heath and Old Hill,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031045275,Empowering Older People,"This group, which engages with isolated older people, will use the funding to expand their services, reaching out to new beneficiaries and areas. The project will enable members of the community to work together to tackle isolation, using skills and knowledge as assets.",GBP,,8860,,2017-02-01T00:00:00+00:00,,2017-03-02T00:00:00+00:00,2018-03-02T00:00:00+00:00,12,,,,GB-COH-07892811,Soho Victoria Friends and Neighbours CIC,,7892811,,,E05001278,Soho and Victoria,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Soho and Victoria Ward,E05001278,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
